delta_margin_logit,delta_margin_prob,k_class_id,k_label,k_rank,l_class_id,l_label,l_rank,sample_idx,shared_only_margin_logit,shared_only_margin_prob,shared_plus_unique_margin_logit,shared_plus_unique_margin_prob
1.1902532577514648,0.00016258892719633877,76,kelpie,1,83,Rottweiler,3,1,1.4259653091430664,0.00010173869668506086,2.6162185668945312,0.00026432762388139963
0.5677633285522461,0.00014745228691026568,76,kelpie,1,7,toy terrier,4,1,1.987086296081543,0.00011555637320270762,2.554849624633789,0.0002630086673889309
0.398651123046875,3.534555435180664e-05,85,Doberman,2,86,miniature pinscher,0,1,-9.79704475402832,-0.9997024536132812,-9.398393630981445,-0.9996671080589294
0.5375900268554688,4.460637865122408e-05,85,Doberman,2,76,kelpie,1,1,-0.8789844512939453,-7.831315451767296e-05,-0.34139442443847656,-3.370677586644888e-05
0.35791492462158203,2.5896533770719543e-05,85,Doberman,2,83,Rottweiler,3,1,0.5469808578491211,2.3425542167387903e-05,0.9048957824707031,4.9322075938107446e-05
0.5846538543701172,3.0350260203704238e-05,85,Doberman,2,7,toy terrier,4,1,1.1081018447875977,3.724321868503466e-05,1.6927556991577148,6.75934788887389e-05
0.6231670379638672,1.5556812286376953e-05,83,Rottweiler,3,86,miniature pinscher,0,1,-10.344025611877441,-0.999725878238678,-9.720858573913574,-0.9997103214263916
0.9631776809692383,6.642618973273784e-05,83,Rottweiler,3,76,kelpie,1,1,-1.4259653091430664,-0.00010173869668506086,-0.4627876281738281,-3.5312510590301827e-05
0.5377559661865234,2.286944436491467e-05,83,Rottweiler,3,85,Doberman,2,1,-0.5469808578491211,-2.3425542167387903e-05,-0.009224891662597656,-5.560978024732322e-07
1.063389778137207,3.4365592000540346e-05,83,Rottweiler,3,7,toy terrier,4,1,0.5611209869384766,1.3817674698657356e-05,1.6245107650756836,4.81832648802083e-05
0.17432403564453125,1.9490718841552734e-05,7,toy terrier,4,86,miniature pinscher,0,1,-10.905146598815918,-0.9997397065162659,-10.730822563171387,-0.9997202157974243
0.03425025939941406,-1.663690636632964e-05,7,toy terrier,4,76,kelpie,1,1,-1.987086296081543,-0.00011555637320270762,-1.952836036682129,-0.00013219327956903726
0.19306087493896484,4.52894892077893e-06,7,toy terrier,4,85,Doberman,2,1,-1.1081018447875977,-3.724321868503466e-05,-0.9150409698486328,-3.271426976425573e-05
0.399169921875,9.9755034170812e-06,7,toy terrier,4,83,Rottweiler,3,1,-0.5611209869384766,-1.3817674698657356e-05,-0.16195106506347656,-3.842171281576157e-06
1.7073898315429688,0.5049977898597717,48,Scotch terrier,0,41,cairn,1,2,3.4970693588256836,0.4508500099182129,5.204459190368652,0.9558477997779846
3.48260498046875,0.974594235420227,48,Scotch terrier,0,100,affenpinscher,2,2,-0.09418392181396484,-0.04591742157936096,3.388421058654785,0.9286768436431885
1.1557188034057617,0.4962208867073059,48,Scotch terrier,0,46,giant schnauzer,3,2,8.758564949035645,0.46485787630081177,9.914283752441406,0.9610787630081177
2.9088754653930664,0.5034722089767456,48,Scotch terrier,0,72,schipperke,4,2,4.037576675415039,0.4567294716835022,6.9464521408081055,0.9602016806602478
-0.00206756591796875,-0.08062022924423218,41,cairn,1,48,Scotch terrier,0,2,-3.4970693588256836,-0.4508500099182129,-3.4991369247436523,-0.5314702391624451
0.3418312072753906,0.08640006184577942,41,cairn,1,100,affenpinscher,2,2,-3.5912532806396484,-0.49676743149757385,-3.249422073364258,-0.41036736965179443
0.2276911735534668,0.002487187273800373,41,cairn,1,46,giant schnauzer,3,2,5.261495590209961,0.014007858000695705,5.489186763763428,0.01649504527449608
0.3733072280883789,0.004042212851345539,41,cairn,1,72,schipperke,4,2,0.5405073165893555,0.005879444070160389,0.9138145446777344,0.009921656921505928
0.3394756317138672,0.1626969575881958,100,affenpinscher,2,48,Scotch terrier,0,2,0.09418392181396484,0.04591742157936096,0.43365955352783203,0.20861437916755676
0.09029960632324219,0.08117994666099548,100,affenpinscher,2,41,cairn,1,2,3.5912532806396484,0.49676743149757385,3.6815528869628906,0.5779473781585693
0.24275970458984375,0.08203649520874023,100,affenpinscher,2,46,giant schnauzer,3,2,8.85274887084961,0.5107753276824951,9.095508575439453,0.5928118228912354
0.4582242965698242,0.08421200513839722,100,affenpinscher,2,72,schipperke,4,2,4.131760597229004,0.5026468634605408,4.589984893798828,0.586858868598938
0.3400087356567383,-0.13808143138885498,46,giant schnauzer,3,48,Scotch terrier,0,2,-8.758564949035645,-0.46485787630081177,-8.418556213378906,-0.6029393076896667
0.6807150840759277,0.0011499188840389252,46,giant schnauzer,3,41,cairn,1,2,-5.261495590209961,-0.014007858000695705,-4.580780506134033,-0.01285793911665678
0.9008822441101074,0.1327371895313263,46,giant schnauzer,3,100,affenpinscher,2,2,-8.85274887084961,-0.5107753276824951,-7.951866626739502,-0.3780381381511688
1.234997272491455,0.003914594184607267,46,giant schnauzer,3,72,schipperke,4,2,-4.7209882736206055,-0.008128413930535316,-3.4859910011291504,-0.004213819745928049
-0.011893272399902344,-0.15870952606201172,72,schipperke,4,48,Scotch terrier,0,2,-4.037576675415039,-0.4567294716835022,-4.049469947814941,-0.6154389977455139
0.1300792694091797,0.000338749960064888,72,schipperke,4,41,cairn,1,2,-0.5405073165893555,-0.005879444070160389,-0.4104280471801758,-0.005540694110095501
0.6810989379882812,0.1694031059741974,72,schipperke,4,100,affenpinscher,2,2,-4.131760597229004,-0.5026468634605408,-3.4506616592407227,-0.3332437574863434
0.3309750556945801,0.0027201641350984573,72,schipperke,4,46,giant schnauzer,3,2,4.7209882736206055,0.008128413930535316,5.0519633293151855,0.010848578065633774
0.14630126953125,0.05063658952713013,45,miniature schnauzer,0,47,standard schnauzer,1,3,4.465538024902344,0.9197449088096619,4.611839294433594,0.970381498336792
1.8463592529296875,0.09721881151199341,45,miniature schnauzer,0,41,cairn,2,3,2.7921810150146484,0.8734191656112671,4.638540267944336,0.9706379771232605
0.5226545333862305,0.04976934194564819,45,miniature schnauzer,0,4,Shih-Tzu,3,3,8.204262733459473,0.9301891922950745,8.726917266845703,0.9799585342407227
1.7260184288024902,0.05017215013504028,45,miniature schnauzer,0,19,Irish wolfhound,4,3,7.3245625495910645,0.9298303723335266,9.050580978393555,0.9800025224685669
0.23742961883544922,-0.009120583534240723,47,standard schnauzer,1,45,miniature schnauzer,0,3,-4.465538024902344,-0.9197449088096619,-4.2281084060668945,-0.9288654923439026
0.5548543930053711,0.01801111549139023,47,standard schnauzer,1,41,cairn,2,3,-1.6733570098876953,-0.04632575809955597,-1.1185026168823242,-0.02831464260816574
0.4577169418334961,0.0030921082943677902,47,standard schnauzer,1,4,Shih-Tzu,3,3,3.738724708557129,0.010444250889122486,4.196441650390625,0.013536359183490276
0.29440975189208984,0.0030708620324730873,47,standard schnauzer,1,19,Irish wolfhound,4,3,2.8590245246887207,0.010085413232445717,3.1534342765808105,0.013156275264918804
0.19490623474121094,0.023717403411865234,41,cairn,2,45,miniature schnauzer,0,3,-2.7921810150146484,-0.8734191656112671,-2.5972747802734375,-0.8497017621994019
0.034743309020996094,0.009658966213464737,41,cairn,2,47,standard schnauzer,1,3,1.6733570098876953,0.04632575809955597,1.7081003189086914,0.055984724313020706
0.5533618927001953,0.011429470032453537,41,cairn,2,4,Shih-Tzu,3,3,5.412081718444824,0.05677000805735588,5.9654436111450195,0.06819947808980942
0.6452388763427734,0.011578019708395004,41,cairn,2,19,Irish wolfhound,4,3,4.532381534576416,0.056411173194646835,5.1776204109191895,0.06798919290304184
0.045189857482910156,-0.004033148288726807,4,Shih-Tzu,3,45,miniature schnauzer,0,3,-8.204262733459473,-0.9301891922950745,-8.159072875976562,-0.9342223405838013
0.07124853134155273,0.0002427920699119568,4,Shih-Tzu,3,47,standard schnauzer,1,3,-3.738724708557129,-0.010444250889122486,-3.667476177215576,-0.01020145881921053
0.11731672286987305,0.0037503987550735474,4,Shih-Tzu,3,41,cairn,2,3,-5.412081718444824,-0.05677000805735588,-5.294764995574951,-0.05301960930228233
0.0889887809753418,3.665036638267338e-05,4,Shih-Tzu,3,19,Irish wolfhound,4,3,-0.8797001838684082,-0.0003588374238461256,-0.7907114028930664,-0.0003221870574634522
0.4259796142578125,-0.009987115859985352,19,Irish wolfhound,4,45,miniature schnauzer,0,3,-7.3245625495910645,-0.9298303723335266,-6.898582935333252,-0.939817488193512
0.3661766052246094,-0.00044921599328517914,19,Irish wolfhound,4,47,standard schnauzer,1,3,-2.8590245246887207,-0.010085413232445717,-2.4928479194641113,-0.010534629225730896
0.6578149795532227,0.011634062975645065,19,Irish wolfhound,4,41,cairn,2,3,-4.532381534576416,-0.056411173194646835,-3.8745665550231934,-0.04477711021900177
0.48764610290527344,0.0003486989298835397,19,Irish wolfhound,4,4,Shih-Tzu,3,3,0.8797001838684082,0.0003588374238461256,1.3673462867736816,0.0007075363537296653
0.9710817337036133,0.14275634288787842,40,Airedale,0,12,bloodhound,1,4,9.89483642578125,0.8550707101821899,10.865918159484863,0.9978270530700684
1.8115453720092773,0.14584952592849731,40,Airedale,0,38,Lakeland terrier,2,4,5.402710437774658,0.8512621521949768,7.2142558097839355,0.9971116781234741
5.097239017486572,0.2754640579223633,40,Airedale,0,35,Norwich terrier,3,4,1.8557443618774414,0.7214283347129822,6.952983379364014,0.9968923926353455
2.785609722137451,0.1447235345840454,40,Airedale,0,75,briard,4,4,5.987725734710693,0.8529680967330933,8.773335456848145,0.9976916313171387
1.5342578887939453,0.03275793790817261,12,bloodhound,1,40,Airedale,0,4,-9.89483642578125,-0.8550707101821899,-8.360578536987305,-0.8223127722740173
1.7704765796661377,0.0010756198316812515,12,bloodhound,1,38,Lakeland terrier,2,4,-4.492125511169434,-0.0038086101412773132,-2.721648931503296,-0.0027329903095960617
1.2794876098632812,-0.03206430375576019,12,bloodhound,1,35,Norwich terrier,3,4,-8.039091110229492,-0.13364240527153015,-6.759603500366211,-0.16570670902729034
1.4797379970550537,0.00011544162407517433,12,bloodhound,1,75,briard,4,4,-3.9071102142333984,-0.0021026653703302145,-2.4273722171783447,-0.00198722374625504
0.9991507530212402,0.056803226470947266,38,Lakeland terrier,2,40,Airedale,0,4,-5.402710437774658,-0.8512621521949768,-4.403559684753418,-0.7944589257240295
1.522817611694336,0.006006919778883457,38,Lakeland terrier,2,12,bloodhound,1,4,4.492125511169434,0.0038086101412773132,6.0149431228637695,0.00981552992016077
0.6508059501647949,-0.038466840982437134,38,Lakeland terrier,2,35,Norwich terrier,3,4,-3.546966075897217,-0.12983378767967224,-2.896160125732422,-0.16830062866210938
0.8935432434082031,0.005890528671443462,38,Lakeland terrier,2,75,briard,4,4,0.5850152969360352,0.0017059447709470987,1.4785585403442383,0.0075964732095599174
0.4088096618652344,0.10846102237701416,35,Norwich terrier,3,40,Airedale,0,4,-1.8557443618774414,-0.7214283347129822,-1.446934700012207,-0.612967312335968
0.4640846252441406,0.05492079257965088,35,Norwich terrier,3,12,bloodhound,1,4,8.039091110229492,0.13364240527153015,8.503175735473633,0.18856319785118103
0.46616458892822266,0.055358365178108215,35,Norwich terrier,3,38,Lakeland terrier,2,4,3.546966075897217,0.12983378767967224,4.0131306648254395,0.18519215285778046
0.5989952087402344,0.05539865791797638,35,Norwich terrier,3,75,briard,4,4,4.131981372833252,0.1315397322177887,4.730976581573486,0.18693839013576508
0.6823444366455078,-0.007900834083557129,75,briard,4,40,Airedale,0,4,-5.987725734710693,-0.8529680967330933,-5.3053812980651855,-0.8608689308166504
0.6783266067504883,0.002148896688595414,75,briard,4,12,bloodhound,1,4,3.9071102142333984,0.0021026653703302145,4.585436820983887,0.004251562058925629
0.8041806221008301,0.002551321405917406,75,briard,4,38,Lakeland terrier,2,4,-0.5850152969360352,-0.0017059447709470987,0.21916532516479492,0.0008453766349703074
0.7797536849975586,0.01313222199678421,75,briard,4,35,Norwich terrier,3,4,-4.131981372833252,-0.1315397322177887,-3.3522276878356934,-0.11840751022100449
2.266263961791992,0.7944881916046143,87,Greater Swiss Mountain dog,0,90,EntleBucher,1,5,-0.2346172332763672,-0.09392711520195007,2.031646728515625,0.7005610466003418
1.5017566680908203,0.5253841280937195,87,Greater Swiss Mountain dog,0,88,Bernese mountain dog,2,5,0.8600006103515625,0.20490042865276337,2.361757278442383,0.730284571647644
0.594273567199707,0.45103469491004944,87,Greater Swiss Mountain dog,0,13,bluetick,3,5,7.931157112121582,0.3550854027271271,8.525430679321289,0.8061200976371765
0.8512635231018066,0.45108088850975037,87,Greater Swiss Mountain dog,0,10,basset,4,5,6.677237510681152,0.35476574301719666,7.528501033782959,0.805846631526947
0.12349700927734375,0.05319049954414368,90,EntleBucher,1,87,Greater Swiss Mountain dog,0,5,0.2346172332763672,0.09392711520195007,0.35811424255371094,0.14711761474609375
0.2538337707519531,0.06302380561828613,90,EntleBucher,1,88,Bernese mountain dog,2,5,1.0946178436279297,0.29882752895355225,1.3484516143798828,0.3618513345718384
0.16484355926513672,0.039621502161026,90,EntleBucher,1,13,bluetick,3,5,8.16577434539795,0.44901251792907715,8.330617904663086,0.48863402009010315
0.22687292098999023,0.03967100381851196,90,EntleBucher,1,10,basset,4,5,6.9118547439575195,0.44869285821914673,7.13872766494751,0.4883638620376587
-0.07371044158935547,-0.019605204463005066,88,Bernese mountain dog,2,87,Greater Swiss Mountain dog,0,5,-0.8600006103515625,-0.20490042865276337,-0.933711051940918,-0.22450563311576843
-0.007231712341308594,0.0065898597240448,88,Bernese mountain dog,2,90,EntleBucher,1,5,-1.0946178436279297,-0.29882752895355225,-1.1018495559692383,-0.29223766922950745
-0.028081893920898438,-0.004900380969047546,88,Bernese mountain dog,2,13,bluetick,3,5,7.0711565017700195,0.15018495917320251,7.043074607849121,0.14528457820415497
0.025493144989013672,-0.004875555634498596,88,Bernese mountain dog,2,10,basset,4,5,5.81723690032959,0.1498653143644333,5.8427300453186035,0.1449897587299347
0.007923126220703125,-0.04073527455329895,13,bluetick,3,87,Greater Swiss Mountain dog,0,5,-7.931157112121582,-0.3550854027271271,-7.923233985900879,-0.395820677280426
0.13883018493652344,0.00992131233215332,13,bluetick,3,90,EntleBucher,1,5,-8.16577434539795,-0.44901251792907715,-8.026944160461426,-0.43909120559692383
0.2976036071777344,0.02491159737110138,13,bluetick,3,88,Bernese mountain dog,2,5,-7.0711565017700195,-0.15018495917320251,-6.773552894592285,-0.12527336180210114
0.19296026229858398,4.869067925028503e-05,13,bluetick,3,10,basset,4,5,-1.2539196014404297,-0.0003196496400050819,-1.0609593391418457,-0.00027095896075479686
-0.06383275985717773,-0.018015354871749878,10,basset,4,87,Greater Swiss Mountain dog,0,5,-6.677237510681152,-0.35476574301719666,-6.74107027053833,-0.37278109788894653
0.0012660026550292969,0.006964892148971558,10,basset,4,90,EntleBucher,1,5,-6.9118547439575195,-0.44869285821914673,-6.91058874130249,-0.44172796607017517
0.04722261428833008,0.00897340476512909,10,basset,4,88,Bernese mountain dog,2,5,-5.81723690032959,-0.1498653143644333,-5.77001428604126,-0.1408919095993042
-0.02718830108642578,-8.030794560909271e-06,10,basset,4,13,bluetick,3,5,1.2539196014404297,0.0003196496400050819,1.226731300354004,0.0003116188454441726
0.2187485694885254,0.07221388816833496,33,Irish terrier,0,38,Lakeland terrier,1,6,0.42299652099609375,0.11901155114173889,0.6417450904846191,0.19122543931007385
-0.12301826477050781,0.049471259117126465,33,Irish terrier,0,58,Chesapeake Bay retriever,2,6,2.491673469543457,0.3164823353290558,2.368655204772949,0.36595359444618225
0.3487586975097656,0.12201011180877686,33,Irish terrier,0,52,West Highland white terrier,3,6,-0.05074453353881836,-0.017960846424102783,0.29801416397094727,0.10404926538467407
-0.06992936134338379,0.0510404109954834,33,Irish terrier,0,62,Irish setter,4,6,2.4401514530181885,0.3149723410606384,2.3702220916748047,0.3660127520561218
1.2393889427185059,0.3635738492012024,38,Lakeland terrier,1,33,Irish terrier,0,6,-0.42299652099609375,-0.11901155114173889,0.8163924217224121,0.2445622831583023
0.39951276779174805,0.20369036495685577,38,Lakeland terrier,1,58,Chesapeake Bay retriever,2,6,2.0686769485473633,0.1974707990884781,2.4681897163391113,0.40116116404533386
0.8064718246459961,0.2610280215740204,38,Lakeland terrier,1,52,West Highland white terrier,3,6,-0.4737410545349121,-0.13697239756584167,0.332730770111084,0.12405562400817871
1.7216267585754395,0.2319171130657196,38,Lakeland terrier,1,62,Irish setter,4,6,2.0171549320220947,0.19596078991889954,3.738781690597534,0.42787790298461914
0.7265863418579102,0.006916016340255737,58,Chesapeake Bay retriever,2,33,Irish terrier,0,6,-2.491673469543457,-0.3164823353290558,-1.7650871276855469,-0.30956631898880005
0.9620051383972168,0.06805376708507538,58,Chesapeake Bay retriever,2,38,Lakeland terrier,1,6,-2.0686769485473633,-0.1974707990884781,-1.1066718101501465,-0.1294170320034027
0.9625959396362305,0.08804146945476532,58,Chesapeake Bay retriever,2,52,West Highland white terrier,3,6,-2.5424180030822754,-0.33444318175315857,-1.579822063446045,-0.24640171229839325
0.31772780418395996,0.01645222306251526,58,Chesapeake Bay retriever,2,62,Irish setter,4,6,-0.051522016525268555,-0.0015100128948688507,0.2662057876586914,0.014942210167646408
0.8031339645385742,0.2940199077129364,52,West Highland white terrier,3,33,Irish terrier,0,6,0.05074453353881836,0.017960846424102783,0.8538784980773926,0.3119807541370392
0.5127162933349609,0.20372959971427917,52,West Highland white terrier,3,38,Lakeland terrier,1,6,0.4737410545349121,0.13697239756584167,0.986457347869873,0.34070199728012085
1.400449275970459,0.19831469655036926,52,West Highland white terrier,3,58,Chesapeake Bay retriever,2,6,2.5424180030822754,0.33444318175315857,3.9428672790527344,0.5327578783035278
1.6257655620574951,0.20150548219680786,52,West Highland white terrier,3,62,Irish setter,4,6,2.490895986557007,0.3329331874847412,4.116661548614502,0.5344386696815491
1.349600076675415,0.014378249645233154,62,Irish setter,4,33,Irish terrier,0,6,-2.4401514530181885,-0.3149723410606384,-1.0905513763427734,-0.3005940914154053
1.6848390102386475,0.13599252700805664,62,Irish setter,4,38,Lakeland terrier,1,6,-2.0171549320220947,-0.19596078991889954,-0.33231592178344727,-0.059968262910842896
1.069681167602539,0.10104212164878845,62,Irish setter,4,58,Chesapeake Bay retriever,2,6,0.051522016525268555,0.0015100128948688507,1.1212031841278076,0.102552130818367
2.712956428527832,0.36322712898254395,62,Irish setter,4,52,West Highland white terrier,3,6,-2.490895986557007,-0.3329331874847412,0.2220604419708252,0.030293934047222137
0.13567543029785156,0.00886225700378418,34,Norfolk terrier,0,35,Norwich terrier,1,7,3.6218414306640625,0.9209118485450745,3.757516860961914,0.9297741055488586
0.10336494445800781,0.008154571056365967,34,Norfolk terrier,0,51,soft-coated wheaten terrier,2,7,3.6125049591064453,0.9206745624542236,3.715869903564453,0.9288291335105896
0.1612691879272461,0.005856692790985107,34,Norfolk terrier,0,33,Irish terrier,3,7,7.592455863952637,0.9457300305366516,7.753725051879883,0.9515867233276367
0.10333728790283203,0.005986332893371582,34,Norfolk terrier,0,41,cairn,4,7,6.091713905334473,0.9440672993659973,6.195051193237305,0.9500536322593689
0.3386039733886719,0.014689028263092041,35,Norwich terrier,1,34,Norfolk terrier,0,7,-3.6218414306640625,-0.9209118485450745,-3.2832374572753906,-0.9062228202819824
0.5418519973754883,0.014817452058196068,35,Norwich terrier,1,51,soft-coated wheaten terrier,2,7,-0.009336471557617188,-0.0002372749149799347,0.5325155258178711,0.014580177143216133
0.3937206268310547,0.010046349838376045,35,Norwich terrier,1,33,Irish terrier,3,7,3.970614433288574,0.024818221107125282,4.364335060119629,0.03486457094550133
0.7168998718261719,0.010699775069952011,35,Norwich terrier,1,41,cairn,4,7,2.46987247467041,0.023155461996793747,3.186772346496582,0.03385523706674576
0.24449729919433594,0.013405084609985352,51,soft-coated wheaten terrier,2,34,Norfolk terrier,0,7,-3.6125049591064453,-0.9206745624542236,-3.3680076599121094,-0.9072694778442383
0.2491474151611328,0.007137876003980637,51,soft-coated wheaten terrier,2,35,Norwich terrier,1,7,0.009336471557617188,0.0002372749149799347,0.25848388671875,0.007375150918960571
0.25298309326171875,0.00685330294072628,51,soft-coated wheaten terrier,2,33,Irish terrier,3,7,3.9799509048461914,0.025055496022105217,4.23293399810791,0.0319087989628315
0.24061298370361328,0.006852554157376289,51,soft-coated wheaten terrier,2,41,cairn,4,7,2.4792089462280273,0.02339273691177368,2.7198219299316406,0.03024529106914997
0.1422100067138672,-0.004907488822937012,33,Irish terrier,3,34,Norfolk terrier,0,7,-7.592455863952637,-0.9457300305366516,-7.4502458572387695,-0.9506375193595886
0.2239246368408203,0.0019378438591957092,33,Irish terrier,3,35,Norwich terrier,1,7,-3.970614433288574,-0.024818221107125282,-3.746689796447754,-0.022880377247929573
0.2643871307373047,0.002893267199397087,33,Irish terrier,3,51,soft-coated wheaten terrier,2,7,-3.9799509048461914,-0.025055496022105217,-3.7155637741088867,-0.02216222882270813
0.33144664764404297,0.00043541716877371073,33,Irish terrier,3,41,cairn,4,7,-1.500741958618164,-0.0016627589939162135,-1.169295310974121,-0.0012273418251425028
0.34435176849365234,0.0004164576530456543,41,cairn,4,34,Norfolk terrier,0,7,-6.091713905334473,-0.9440672993659973,-5.74736213684082,-0.9436508417129517
0.4181356430053711,0.00266878679394722,41,cairn,4,35,Norwich terrier,1,7,-2.46987247467041,-0.023155461996793747,-2.051736831665039,-0.020486675202846527
0.32523441314697266,0.00037553906440734863,41,cairn,4,51,soft-coated wheaten terrier,2,7,-2.4792089462280273,-0.02339273691177368,-2.1539745330810547,-0.023017197847366333
0.39232921600341797,0.0009032591478899121,41,cairn,4,33,Irish terrier,3,7,1.500741958618164,0.0016627589939162135,1.893071174621582,0.0025660181418061256
1.0931882858276367,0.05556267499923706,105,Great Pyrenees,0,18,borzoi,1,8,3.387631416320801,0.9075301885604858,4.4808197021484375,0.9630928635597229
0.5939064025878906,0.03518998622894287,105,Great Pyrenees,0,71,kuvasz,2,8,7.09519100189209,0.9384880065917969,7.6890974044799805,0.9736779928207397
0.329498291015625,0.03507280349731445,105,Great Pyrenees,0,99,Siberian husky,3,8,7.009118556976318,0.9384180307388306,7.338616847991943,0.973490834236145
0.7012767791748047,0.046649158000946045,105,Great Pyrenees,0,106,Samoyed,4,8,3.6554031372070312,0.9149856567382812,4.356679916381836,0.9616348147392273
0.2780733108520508,0.014356851577758789,18,borzoi,1,105,Great Pyrenees,0,8,-3.387631416320801,-0.9075301885604858,-3.10955810546875,-0.893173336982727
0.03694009780883789,0.009771106764674187,18,borzoi,1,71,kuvasz,2,8,3.707559585571289,0.030957793816924095,3.744499683380127,0.04072890058159828
0.34006214141845703,0.010033570230007172,18,borzoi,1,99,Siberian husky,3,8,3.6214871406555176,0.030887797474861145,3.9615492820739746,0.04092136770486832
0.5204477310180664,0.015293853357434273,18,borzoi,1,106,Samoyed,4,8,0.26777172088623047,0.00745546817779541,0.7882194519042969,0.022749321535229683
0.2730388641357422,-0.0072286128997802734,71,kuvasz,2,105,Great Pyrenees,0,8,-7.09519100189209,-0.9384880065917969,-6.822152137756348,-0.9457166194915771
0.2533540725708008,-0.0006360877305269241,71,kuvasz,2,18,borzoi,1,8,-3.707559585571289,-0.030957793816924095,-3.4542055130004883,-0.03159388154745102
0.4084806442260742,0.0003542373888194561,71,kuvasz,2,99,Siberian husky,3,8,-0.08607244491577148,-6.999634206295013e-05,0.32240819931030273,0.00028424104675650597
0.6908063888549805,0.008416886441409588,71,kuvasz,2,106,Samoyed,4,8,-3.4397878646850586,-0.023502325639128685,-2.748981475830078,-0.015085439197719097
