delta_margin_logit,delta_margin_prob,k_class_id,k_label,k_rank,l_class_id,l_label,l_rank,sample_idx,shared_only_margin_logit,shared_only_margin_prob,shared_plus_unique_margin_logit,shared_plus_unique_margin_prob
0.14204180240631104,0.010669142007827759,90,EntleBucher,2,13,bluetick,3,1,-0.05454885959625244,-0.0036743059754371643,0.0874929428100586,0.0069948360323905945
0.5190412998199463,0.030119478702545166,90,EntleBucher,2,110,Brabancon griffon,4,1,0.26491475105285645,0.015252504497766495,0.7839560508728027,0.04537198320031166
-0.09961462020874023,-0.024693183600902557,13,bluetick,3,87,Greater Swiss Mountain dog,0,1,-0.7286539077758789,-0.07421530783176422,-0.8282685279846191,-0.09890849143266678
-0.05445408821105957,-0.018020249903202057,13,bluetick,3,89,Appenzeller,1,1,-0.7719664573669434,-0.08056400716304779,-0.8264205455780029,-0.09858425706624985
-0.08751332759857178,-0.006245210766792297,13,bluetick,3,90,EntleBucher,2,1,0.05454885959625244,0.0036743059754371643,-0.032964468002319336,-0.002570904791355133
0.3007446527481079,0.01652691140770912,13,bluetick,3,110,Brabancon griffon,4,1,0.3194636106491089,0.01892681047320366,0.6202082633972168,0.03545372188091278
0.15418553352355957,0.009026862680912018,110,Brabancon griffon,4,87,Greater Swiss Mountain dog,0,1,-1.0481175184249878,-0.09314212203025818,-0.8939319849014282,-0.08411525934934616
0.13934016227722168,0.006852053105831146,110,Brabancon griffon,4,89,Appenzeller,1,1,-1.0914300680160522,-0.09949082136154175,-0.9520899057388306,-0.0926387682557106
0.16950535774230957,0.009423907846212387,110,Brabancon griffon,4,90,EntleBucher,2,1,-0.26491475105285645,-0.015252504497766495,-0.09540939331054688,-0.005828596651554108
0.13772869110107422,0.007323306053876877,110,Brabancon griffon,4,13,bluetick,3,1,-0.3194636106491089,-0.01892681047320366,-0.18173491954803467,-0.011603504419326782
0.02116692066192627,0.006687484681606293,86,miniature pinscher,0,76,kelpie,1,2,0.31227099895477295,0.030330359935760498,0.3334379196166992,0.03701784461736679
0.003077864646911621,0.0097530297935009,86,miniature pinscher,0,7,toy terrier,2,2,0.7936286926269531,0.06194594129920006,0.7967065572738647,0.07169897109270096
0.025847315788269043,0.010967619717121124,86,miniature pinscher,0,85,Doberman,3,2,0.7765158414840698,0.061063334345817566,0.8023631572723389,0.07203095406293869
0.1314016580581665,0.01709061861038208,86,miniature pinscher,0,74,malinois,4,2,1.2961411476135254,0.08214403688907623,1.427542805671692,0.09923465549945831
0.04318273067474365,-0.0006974115967750549,76,kelpie,1,86,miniature pinscher,0,2,-0.31227099895477295,-0.030330359935760498,-0.2690882682800293,-0.031027771532535553
-0.05218946933746338,0.003449689596891403,76,kelpie,1,7,toy terrier,2,2,0.4813576936721802,0.03161558136343956,0.4291682243347168,0.03506527096033096
0.1389235258102417,0.014780528843402863,76,kelpie,1,85,Doberman,3,2,0.4642448425292969,0.030732974410057068,0.6031683683395386,0.04551350325345993
0.10791546106338501,0.014948923140764236,76,kelpie,1,74,malinois,4,2,0.9838702082633972,0.05181368067860603,1.0917856693267822,0.06676260381937027
0.11471366882324219,-0.003376629203557968,7,toy terrier,2,86,miniature pinscher,0,2,-0.7936286926269531,-0.06194594129920006,-0.6789150238037109,-0.06532257050275803
0.0628122091293335,-0.0033232606947422028,7,toy terrier,2,76,kelpie,1,2,-0.4813576936721802,-0.03161558136343956,-0.4185454845428467,-0.03493884205818176
0.23234033584594727,0.013899702578783035,7,toy terrier,2,85,Doberman,3,2,-0.0171128511428833,-0.0008826069533824921,0.21522748470306396,0.013017095625400543
0.17281609773635864,0.012808866798877716,7,toy terrier,2,74,malinois,4,2,0.502512514591217,0.020198099315166473,0.6753286123275757,0.03300696611404419
0.0018804073333740234,-0.01265544444322586,85,Doberman,3,86,miniature pinscher,0,2,-0.7765158414840698,-0.061063334345817566,-0.7746354341506958,-0.07371877878904343
0.052083611488342285,-0.0014112293720245361,85,Doberman,3,76,kelpie,1,2,-0.4642448425292969,-0.030732974410057068,-0.4121612310409546,-0.032144203782081604
0.025450825691223145,0.0017433986067771912,85,Doberman,3,7,toy terrier,2,2,0.0171128511428833,0.0008826069533824921,0.042563676834106445,0.0026260055601596832
0.22411072254180908,0.011982772499322891,85,Doberman,3,74,malinois,4,2,0.5196253657341003,0.021080706268548965,0.7437360882759094,0.03306347876787186
-0.028635263442993164,-0.013069242238998413,74,malinois,4,86,miniature pinscher,0,2,-1.2961411476135254,-0.08214403688907623,-1.3247764110565186,-0.09521327912807465
-0.08234459161758423,-0.013850297778844833,74,malinois,4,76,kelpie,1,2,-0.9838702082633972,-0.05181368067860603,-1.0662147998809814,-0.06566397845745087
-0.1207851767539978,-0.009630125015974045,74,malinois,4,7,toy terrier,2,2,-0.502512514591217,-0.020198099315166473,-0.6232976913452148,-0.029828224331140518
0.07125121355056763,0.0015727132558822632,74,malinois,4,85,Doberman,3,2,-0.5196253657341003,-0.021080706268548965,-0.4483741521835327,-0.019507993012666702
0.13088899850845337,0.002595677971839905,26,Scottish deerhound,0,71,kuvasz,1,3,-0.48159563541412354,-0.015225237235426903,-0.35070663690567017,-0.012629559263586998
0.18711155652999878,0.004981663078069687,26,Scottish deerhound,0,104,Newfoundland,2,3,-0.3777545690536499,-0.011296207085251808,-0.19064301252365112,-0.006314544007182121
0.058695316314697266,0.003657739609479904,26,Scottish deerhound,0,25,Saluki,3,3,0.7330846190452576,0.012786857783794403,0.7917799353599548,0.016444597393274307
-0.0027085542678833008,0.0009497683495283127,26,Scottish deerhound,0,19,Irish wolfhound,4,3,0.20612651109695435,0.0045841410756111145,0.20341795682907104,0.005533909425139427
-0.07053130865097046,-0.001167789101600647,71,kuvasz,1,26,Scottish deerhound,0,3,0.48159563541412354,0.015225237235426903,0.4110643267631531,0.014057448133826256
0.06425285339355469,0.002524048089981079,71,kuvasz,1,104,Newfoundland,2,3,0.10384106636047363,0.003929030150175095,0.16809391975402832,0.006453078240156174
-0.0375056266784668,0.0008426923304796219,71,kuvasz,1,25,Saluki,3,3,1.2146801948547363,0.028012095019221306,1.1771745681762695,0.028854787349700928
-0.09223729372024536,-0.0010954272001981735,71,kuvasz,1,19,Irish wolfhound,4,3,0.6877221465110779,0.019809378311038017,0.5954848527908325,0.018713951110839844
-0.12000173330307007,-0.0029142480343580246,104,Newfoundland,2,26,Scottish deerhound,0,3,0.3777545690536499,0.011296207085251808,0.25775283575057983,0.008381959050893784
-0.02418673038482666,-0.0011096000671386719,104,Newfoundland,2,71,kuvasz,1,3,-0.10384106636047363,-0.003929030150175095,-0.1280277967453003,-0.0050386302173137665
-0.08837246894836426,-0.0004625227302312851,104,Newfoundland,2,25,Saluki,3,3,1.1108391284942627,0.02408306486904621,1.0224666595458984,0.023620542138814926
-0.11682170629501343,-0.0021145138889551163,104,Newfoundland,2,19,Irish wolfhound,4,3,0.5838810801506042,0.015880348160862923,0.4670593738555908,0.013765834271907806
-0.02270442247390747,-0.002826171927154064,25,Saluki,3,26,Scottish deerhound,0,3,-0.7330846190452576,-0.012786857783794403,-0.755789041519165,-0.015613029710948467
0.08486413955688477,-0.0009535718709230423,25,Saluki,3,71,kuvasz,1,3,-1.2146801948547363,-0.028012095019221306,-1.1298160552978516,-0.028965666890144348
0.11999791860580444,0.0006695594638586044,25,Saluki,3,104,Newfoundland,2,3,-1.1108391284942627,-0.02408306486904621,-0.9908412098884583,-0.023413505405187607
-0.0142059326171875,-0.001724078319966793,25,Saluki,3,19,Irish wolfhound,4,3,-0.5269581079483032,-0.008202716708183289,-0.5411640405654907,-0.009926795028150082
0.00703507661819458,-0.0006818827241659164,19,Irish wolfhound,4,26,Scottish deerhound,0,3,-0.20612651109695435,-0.0045841410756111145,-0.19909143447875977,-0.005266023799777031
0.11508703231811523,0.0013327356427907944,19,Irish wolfhound,4,71,kuvasz,1,3,-0.6877221465110779,-0.019809378311038017,-0.5726351141929626,-0.018476642668247223
0.1747664213180542,0.0037969518452882767,19,Irish wolfhound,4,104,Newfoundland,2,3,-0.5838810801506042,-0.015880348160862923,-0.40911465883255005,-0.012083396315574646
0.04782390594482422,0.0022477181628346443,19,Irish wolfhound,4,25,Saluki,3,3,0.5269581079483032,0.008202716708183289,0.5747820138931274,0.010450434871017933
